Bot,TP_mult,SL_mult,TP_pct,SL_pct,Leverage,PF,Return,MDD,WR,Sharpe,Trades,AvgHold_d
weakshort,1.2,1.2,6.0,3.0,5,2.25,940.6,-33.9,55.6,1.05,257,1.2
weakshort,1.2,1.2,6.0,3.0,7,2.23,1386.9,-44.3,55.6,1.02,257,1.2
weakshort,1.2,1.2,6.0,3.0,10,2.22,2054.1,-57.3,55.6,1.01,257,1.2
weakshort,1.2,1.2,6.0,3.0,15,2.2,3156.2,-73.9,55.6,1.0,257,1.2
weakshort,1.2,1.2,6.0,3.0,20,2.2,4301.4,-78.8,55.6,1.02,257,1.2
weakshort,1.2,1.4,6.0,3.5,3,1.99,438.2,-22.5,56.4,1.02,257,1.2
weakshort,1.2,1.4,6.0,3.5,5,2.0,843.1,-34.7,56.4,1.01,257,1.2
weakshort,1.2,1.4,6.0,3.5,7,2.0,1249.5,-45.2,56.4,0.99,257,1.2
weakshort,1.2,1.4,6.0,3.5,10,1.99,1856.1,-58.3,56.4,0.99,257,1.2
weakshort,1.2,1.4,6.0,3.5,15,1.98,2855.9,-74.9,56.4,0.99,257,1.2
weakshort,1.2,1.4,6.0,3.5,20,1.96,3863.3,-86.1,56.4,0.98,257,1.2
weakshort,1.4,0.6,7.0,1.5,3,3.7,742.1,-20.0,48.8,1.36,256,1.1
weakshort,1.4,0.6,7.0,1.5,5,3.71,1357.0,-31.1,48.8,1.26,256,1.1
weakshort,1.4,0.6,7.0,1.5,7,3.72,1966.1,-40.9,48.8,1.2,256,1.1
weakshort,1.4,0.6,7.0,1.5,10,3.7,2878.3,-53.5,48.8,1.12,256,1.1
weakshort,1.4,0.6,7.0,1.5,15,3.7,4408.1,-57.5,48.8,1.15,256,1.1
weakshort,1.4,0.6,7.0,1.5,20,3.71,5933.6,-56.0,48.8,1.19,256,1.1
weakshort,1.4,0.8,7.0,2.0,3,2.91,655.9,-20.6,49.2,1.28,256,1.2
weakshort,1.4,0.8,7.0,2.0,5,2.91,1212.6,-31.9,49.2,1.18,256,1.2
weakshort,1.4,0.8,7.0,2.0,7,2.93,1764.3,-41.9,49.2,1.14,256,1.2
weakshort,1.4,0.8,7.0,2.0,10,2.92,2589.5,-54.6,49.2,1.09,256,1.2
weakshort,1.4,0.8,7.0,2.0,15,2.91,3980.5,-64.8,49.2,1.07,256,1.2
weakshort,1.4,0.8,7.0,2.0,20,2.91,5360.5,-63.2,49.2,1.12,256,1.2
weakshort,1.4,1.0,7.0,2.5,3,2.54,603.6,-21.5,50.4,1.22,256,1.2
weakshort,1.4,1.0,7.0,2.5,5,2.53,1121.4,-33.1,50.4,1.13,256,1.2
weakshort,1.4,1.0,7.0,2.5,7,2.53,1641.7,-43.1,50.4,1.1,256,1.2
weakshort,1.4,1.0,7.0,2.5,10,2.53,2413.6,-55.6,50.4,1.06,256,1.2
weakshort,1.4,1.0,7.0,2.5,15,2.5,3700.8,-71.9,50.4,1.02,256,1.2
weakshort,1.4,1.0,7.0,2.5,20,2.51,5009.5,-72.5,50.4,1.05,256,1.2
weakshort,1.4,1.2,7.0,3.0,3,2.21,541.2,-22.4,51.2,1.15,256,1.3
weakshort,1.4,1.2,7.0,3.0,5,2.21,1015.5,-34.4,51.2,1.08,256,1.3
weakshort,1.4,1.2,7.0,3.0,7,2.2,1497.3,-44.6,51.2,1.06,256,1.3
weakshort,1.4,1.2,7.0,3.0,10,2.2,2206.7,-57.3,51.2,1.04,256,1.3
weakshort,1.4,1.2,7.0,3.0,15,2.18,3395.2,-71.2,51.2,1.02,256,1.3
weakshort,1.4,1.2,7.0,3.0,20,2.18,4605.4,-71.9,51.2,1.05,256,1.3
weakshort,1.4,1.4,7.0,3.5,3,2.01,510.7,-22.2,52.7,1.12,256,1.3
weakshort,1.4,1.4,7.0,3.5,5,2.02,965.8,-34.2,52.7,1.07,256,1.3
weakshort,1.4,1.4,7.0,3.5,7,2.03,1426.1,-44.6,52.7,1.06,256,1.3
weakshort,1.4,1.4,7.0,3.5,10,2.03,2104.5,-57.7,52.7,1.03,256,1.3
weakshort,1.4,1.4,7.0,3.5,15,2.01,3227.7,-74.1,52.7,1.01,256,1.3
weakshort,1.4,1.4,7.0,3.5,20,2.02,4397.2,-77.2,52.7,1.03,256,1.3
sniper,0.6,0.6,9.0,3.0,3,2.53,10.9,-14.4,50.0,0.23,28,1.2
sniper,0.6,0.6,9.0,3.0,5,2.51,18.6,-23.9,50.0,0.25,28,1.2
sniper,0.6,0.6,9.0,3.0,7,2.5,26.8,-33.3,50.0,0.27,28,1.2
sniper,0.6,0.6,9.0,3.0,10,2.47,39.7,-47.4,50.0,0.31,28,1.2
sniper,0.6,0.6,9.0,3.0,15,2.43,63.5,-70.5,50.0,0.36,28,1.2
sniper,0.6,0.6,9.0,3.0,20,2.39,90.1,-93.3,50.0,0.4,28,1.2
sniper,0.6,0.8,9.0,4.0,3,1.93,8.6,-14.5,50.0,0.19,28,1.2
sniper,0.6,0.8,9.0,4.0,5,1.91,14.5,-24.1,50.0,0.22,28,1.2
sniper,0.6,0.8,9.0,4.0,7,1.9,20.6,-33.6,50.0,0.24,28,1.2
sniper,0.6,0.8,9.0,4.0,10,1.88,30.1,-47.7,50.0,0.28,28,1.2
sniper,0.6,0.8,9.0,4.0,15,1.85,46.8,-70.8,50.0,0.35,28,1.2
sniper,0.6,0.8,9.0,4.0,20,1.82,64.4,-93.4,50.0,0.39,28,1.2
sniper,0.6,1.0,9.0,5.0,3,1.81,8.5,-14.6,53.6,0.19,28,1.4
sniper,0.6,1.0,9.0,5.0,5,1.8,14.4,-24.3,53.6,0.22,28,1.4
sniper,0.6,1.0,9.0,5.0,7,1.79,20.5,-33.8,53.6,0.24,28,1.4
sniper,0.6,1.0,9.0,5.0,10,1.78,29.8,-47.9,53.6,0.28,28,1.4
sniper,0.6,1.0,9.0,5.0,15,1.75,46.0,-71.0,53.6,0.35,28,1.4
sniper,0.6,1.0,9.0,5.0,20,1.73,62.9,-93.4,53.6,0.39,28,1.4
sniper,0.6,1.2,9.0,6.0,3,1.52,6.4,-14.8,53.6,0.16,28,1.4
sniper,0.6,1.2,9.0,6.0,5,1.51,10.7,-24.5,53.6,0.18,28,1.4
sniper,0.6,1.2,9.0,6.0,7,1.5,15.0,-34.0,53.6,0.21,28,1.4
sniper,0.6,1.2,9.0,6.0,10,1.49,21.4,-48.2,53.6,0.25,28,1.4
sniper,0.6,1.2,9.0,6.0,15,1.46,31.9,-71.2,53.6,0.33,28,1.4
sniper,0.6,1.2,9.0,6.0,20,1.44,41.9,-93.5,53.6,0.39,28,1.4
sniper,0.6,1.4,9.0,7.0,3,1.3,4.4,-14.9,53.6,0.12,28,1.5
sniper,0.6,1.4,9.0,7.0,5,1.3,7.1,-24.7,53.6,0.15,28,1.5
sniper,0.6,1.4,9.0,7.0,7,1.29,9.8,-34.3,53.6,0.18,28,1.5
sniper,0.6,1.4,9.0,7.0,10,1.27,13.5,-48.5,53.6,0.23,28,1.5
sniper,0.6,1.4,9.0,7.0,15,1.25,19.0,-71.4,53.6,0.31,28,1.5
sniper,0.6,1.4,9.0,7.0,20,1.23,23.5,-93.6,53.6,0.39,28,1.5
sniper,0.8,0.6,12.0,3.0,3,2.59,12.6,-15.5,42.9,0.26,28,1.5
sniper,0.8,0.6,12.0,3.0,5,2.57,21.7,-25.5,42.9,0.28,28,1.5
sniper,0.8,0.6,12.0,3.0,7,2.55,31.2,-35.3,42.9,0.3,28,1.5
sniper,0.8,0.6,12.0,3.0,10,2.51,46.6,-49.5,42.9,0.33,28,1.5
sniper,0.8,0.6,12.0,3.0,15,2.46,74.9,-72.3,42.9,0.38,28,1.5
sniper,0.8,0.6,12.0,3.0,20,2.4,106.8,-93.8,42.9,0.4,28,1.5
sniper,0.8,0.8,12.0,4.0,3,1.99,10.1,-15.6,42.9,0.22,28,1.5
sniper,0.8,0.8,12.0,4.0,5,1.97,17.2,-25.7,42.9,0.24,28,1.5
sniper,0.8,0.8,12.0,4.0,7,1.96,24.4,-35.5,42.9,0.26,28,1.5
sniper,0.8,0.8,12.0,4.0,10,1.93,35.8,-49.8,42.9,0.3,28,1.5
sniper,0.8,0.8,12.0,4.0,15,1.89,55.8,-72.5,42.9,0.36,28,1.5
sniper,0.8,0.8,12.0,4.0,20,1.85,76.9,-93.9,42.9,0.4,28,1.5
sniper,0.8,1.0,12.0,5.0,3,1.74,8.7,-15.7,46.4,0.19,28,1.6
sniper,0.8,1.0,12.0,5.0,5,1.73,14.6,-25.8,46.4,0.22,28,1.6
sniper,0.8,1.0,12.0,5.0,7,1.72,20.6,-35.7,46.4,0.24,28,1.6
sniper,0.8,1.0,12.0,5.0,10,1.7,29.7,-50.1,46.4,0.28,28,1.6
sniper,0.8,1.0,12.0,5.0,15,1.67,45.3,-72.7,46.4,0.35,28,1.6
sniper,0.8,1.0,12.0,5.0,20,1.64,61.1,-93.9,46.4,0.39,28,1.6
sniper,0.8,1.2,12.0,6.0,3,1.54,7.1,-15.8,46.4,0.17,28,1.9
sniper,0.8,1.2,12.0,6.0,5,1.53,11.8,-26.0,46.4,0.19,28,1.9
sniper,0.8,1.2,12.0,6.0,7,1.52,16.5,-36.0,46.4,0.22,28,1.9
sniper,0.8,1.2,12.0,6.0,10,1.5,23.5,-50.3,46.4,0.26,28,1.9
sniper,0.8,1.2,12.0,6.0,15,1.47,34.8,-72.9,46.4,0.33,28,1.9
sniper,0.8,1.2,12.0,6.0,20,1.44,45.4,-94.0,46.4,0.39,28,1.9
sniper,0.8,1.4,12.0,7.0,3,1.33,5.0,-16.0,46.4,0.13,28,1.9
sniper,0.8,1.4,12.0,7.0,5,1.32,8.2,-26.2,46.4,0.16,28,1.9
sniper,0.8,1.4,12.0,7.0,7,1.31,11.2,-36.2,46.4,0.19,28,1.9
sniper,0.8,1.4,12.0,7.0,10,1.3,15.4,-50.6,46.4,0.23,28,1.9
sniper,0.8,1.4,12.0,7.0,15,1.27,21.6,-73.2,46.4,0.32,28,1.9
sniper,0.8,1.4,12.0,7.0,20,1.24,26.5,-94.1,46.4,0.39,28,1.9
sniper,1.0,0.6,15.0,3.0,3,2.37,12.1,-15.5,35.7,0.25,28,1.6
sniper,1.0,0.6,15.0,3.0,5,2.36,20.6,-25.5,35.7,0.27,28,1.6
sniper,1.0,0.6,15.0,3.0,7,2.35,29.5,-35.3,35.7,0.29,28,1.6
sniper,1.0,0.6,15.0,3.0,10,2.33,43.6,-49.5,35.7,0.32,28,1.6
sniper,1.0,0.6,15.0,3.0,15,2.3,69.0,-72.3,35.7,0.37,28,1.6
sniper,1.0,0.6,15.0,3.0,20,2.26,96.7,-93.8,35.7,0.4,28,1.6
sniper,1.0,0.8,15.0,4.0,3,1.81,9.2,-15.6,35.7,0.2,28,1.6
sniper,1.0,0.8,15.0,4.0,5,1.8,15.5,-25.7,35.7,0.22,28,1.6
sniper,1.0,0.8,15.0,4.0,7,1.79,21.9,-35.5,35.7,0.25,28,1.6
sniper,1.0,0.8,15.0,4.0,10,1.78,31.7,-49.8,35.7,0.29,28,1.6
sniper,1.0,0.8,15.0,4.0,15,1.75,48.2,-72.5,35.7,0.35,28,1.6
sniper,1.0,0.8,15.0,4.0,20,1.72,64.9,-93.9,35.7,0.39,28,1.6
sniper,1.0,1.0,15.0,5.0,3,1.57,7.5,-15.7,39.3,0.17,28,1.8
sniper,1.0,1.0,15.0,5.0,5,1.57,12.4,-25.8,39.3,0.2,28,1.8
sniper,1.0,1.0,15.0,5.0,7,1.56,17.3,-35.7,39.3,0.22,28,1.8
sniper,1.0,1.0,15.0,5.0,10,1.54,24.6,-50.1,39.3,0.26,28,1.8
sniper,1.0,1.0,15.0,5.0,15,1.52,36.2,-72.7,39.3,0.33,28,1.8
sniper,1.0,1.0,15.0,5.0,20,1.5,47.0,-93.9,39.3,0.39,28,1.8
sniper,1.0,1.2,15.0,6.0,3,1.38,5.6,-15.8,39.3,0.14,28,2.0
sniper,1.0,1.2,15.0,6.0,5,1.37,9.1,-26.0,39.3,0.17,28,2.0
sniper,1.0,1.2,15.0,6.0,7,1.36,12.6,-36.0,39.3,0.19,28,2.0
sniper,1.0,1.2,15.0,6.0,10,1.35,17.3,-50.3,39.3,0.24,28,2.0
sniper,1.0,1.2,15.0,6.0,15,1.32,24.3,-72.9,39.3,0.32,28,2.0
sniper,1.0,1.2,15.0,6.0,20,1.29,29.9,-94.0,39.3,0.39,28,2.0
sniper,1.0,1.4,15.0,7.0,3,1.19,3.2,-16.0,39.3,0.1,28,2.1
sniper,1.0,1.4,15.0,7.0,5,1.18,5.1,-26.2,39.3,0.13,28,2.1
sniper,1.0,1.4,15.0,7.0,7,1.17,6.7,-36.2,39.3,0.16,28,2.1
sniper,1.0,1.4,15.0,7.0,10,1.15,8.6,-50.6,39.3,0.21,28,2.1
sniper,1.0,1.4,15.0,7.0,15,1.13,10.4,-73.2,39.3,0.3,28,2.1
sniper,1.0,1.4,15.0,7.0,20,1.1,10.6,-94.1,39.3,0.38,28,2.1
sniper,1.2,0.6,18.0,3.0,3,2.6,14.3,-15.5,35.7,0.28,28,1.9
sniper,1.2,0.6,18.0,3.0,5,2.59,24.5,-25.5,35.7,0.3,28,1.9
sniper,1.2,0.6,18.0,3.0,7,2.58,35.3,-35.3,35.7,0.32,28,1.9
sniper,1.2,0.6,18.0,3.0,10,2.56,52.6,-49.5,35.7,0.34,28,1.9
sniper,1.2,0.6,18.0,3.0,15,2.52,84.4,-72.3,35.7,0.38,28,1.9
sniper,1.2,0.6,18.0,3.0,20,2.47,119.8,-93.8,35.7,0.4,28,1.9
sniper,1.2,0.8,18.0,4.0,3,2.0,11.4,-15.6,35.7,0.24,28,1.9
sniper,1.2,0.8,18.0,4.0,5,1.98,19.3,-25.7,35.7,0.26,28,1.9
sniper,1.2,0.8,18.0,4.0,7,1.97,27.4,-35.5,35.7,0.28,28,1.9
sniper,1.2,0.8,18.0,4.0,10,1.95,40.0,-49.8,35.7,0.31,28,1.9
sniper,1.2,0.8,18.0,4.0,15,1.91,61.7,-72.5,35.7,0.36,28,1.9
sniper,1.2,0.8,18.0,4.0,20,1.88,84.2,-93.9,35.7,0.4,28,1.9
sniper,1.2,1.0,18.0,5.0,3,1.73,9.6,-15.7,39.3,0.21,28,2.0
sniper,1.2,1.0,18.0,5.0,5,1.72,16.1,-25.8,39.3,0.23,28,2.0
sniper,1.2,1.0,18.0,5.0,7,1.71,22.6,-35.7,39.3,0.25,28,2.0
sniper,1.2,1.0,18.0,5.0,10,1.7,32.4,-50.1,39.3,0.29,28,2.0
sniper,1.2,1.0,18.0,5.0,15,1.67,48.6,-72.7,39.3,0.35,28,2.0
sniper,1.2,1.0,18.0,5.0,20,1.64,64.2,-93.9,39.3,0.4,28,2.0
sniper,1.2,1.2,18.0,6.0,3,1.52,7.7,-15.8,39.3,0.18,28,2.2
sniper,1.2,1.2,18.0,6.0,5,1.51,12.7,-26.0,39.3,0.2,28,2.2
sniper,1.2,1.2,18.0,6.0,7,1.5,17.6,-36.0,39.3,0.22,28,2.2
sniper,1.2,1.2,18.0,6.0,10,1.48,24.7,-50.3,39.3,0.26,28,2.2
sniper,1.2,1.2,18.0,6.0,15,1.45,35.6,-72.9,39.3,0.33,28,2.2
sniper,1.2,1.2,18.0,6.0,20,1.42,45.1,-94.0,39.3,0.39,28,2.2
sniper,1.2,1.4,18.0,7.0,3,1.31,5.3,-16.0,39.3,0.14,28,2.3
sniper,1.2,1.4,18.0,7.0,5,1.3,8.5,-26.2,39.3,0.16,28,2.3
sniper,1.2,1.4,18.0,7.0,7,1.29,11.5,-36.2,39.3,0.19,28,2.3
sniper,1.2,1.4,18.0,7.0,10,1.27,15.4,-50.6,39.3,0.23,28,2.3
sniper,1.2,1.4,18.0,7.0,15,1.24,20.5,-73.2,39.3,0.31,28,2.3
sniper,1.2,1.4,18.0,7.0,20,1.2,23.5,-94.1,39.3,0.39,28,2.3
sniper,1.4,0.6,21.0,3.0,3,2.79,15.9,-15.5,35.7,0.3,28,2.0
sniper,1.4,0.6,21.0,3.0,5,2.79,27.4,-25.5,35.7,0.32,28,2.0
sniper,1.4,0.6,21.0,3.0,7,2.78,39.6,-35.3,35.7,0.34,28,2.0
sniper,1.4,0.6,21.0,3.0,10,2.76,59.3,-49.5,35.7,0.36,28,2.0
sniper,1.4,0.6,21.0,3.0,15,2.73,95.8,-72.3,35.7,0.4,28,2.0
sniper,1.4,0.6,21.0,3.0,20,2.69,137.0,-93.8,35.7,0.41,28,2.0
sniper,1.4,0.8,21.0,4.0,3,2.14,13.0,-15.6,35.7,0.26,28,2.0
sniper,1.4,0.8,21.0,4.0,5,2.13,22.0,-25.7,35.7,0.28,28,2.0
sniper,1.4,0.8,21.0,4.0,7,2.12,31.4,-35.5,35.7,0.3,28,2.0
sniper,1.4,0.8,21.0,4.0,10,2.1,46.1,-49.8,35.7,0.33,28,2.0
sniper,1.4,0.8,21.0,4.0,15,2.07,71.8,-72.5,35.7,0.37,28,2.0
sniper,1.4,0.8,21.0,4.0,20,2.03,98.6,-93.9,35.7,0.4,28,2.0
sniper,1.4,1.0,21.0,5.0,3,1.85,11.1,-15.7,39.3,0.23,28,2.2
sniper,1.4,1.0,21.0,5.0,5,1.85,18.7,-25.8,39.3,0.25,28,2.2
sniper,1.4,1.0,21.0,5.0,7,1.84,26.5,-35.7,39.3,0.27,28,2.2
sniper,1.4,1.0,21.0,5.0,10,1.83,38.2,-50.1,39.3,0.31,28,2.2
sniper,1.4,1.0,21.0,5.0,15,1.81,57.8,-72.7,39.3,0.36,28,2.2
sniper,1.4,1.0,21.0,5.0,20,1.78,77.1,-93.9,39.3,0.4,28,2.2
sniper,1.4,1.2,21.0,6.0,3,1.62,9.2,-15.8,39.3,0.2,28,2.4
sniper,1.4,1.2,21.0,6.0,5,1.62,15.3,-26.0,39.3,0.22,28,2.4
sniper,1.4,1.2,21.0,6.0,7,1.61,21.3,-36.0,39.3,0.25,28,2.4
sniper,1.4,1.2,21.0,6.0,10,1.59,30.1,-50.3,39.3,0.28,28,2.4
sniper,1.4,1.2,21.0,6.0,15,1.56,44.0,-72.9,39.3,0.35,28,2.4
sniper,1.4,1.2,21.0,6.0,20,1.53,56.5,-94.0,39.3,0.39,28,2.4
sniper,1.4,1.4,21.0,7.0,3,1.4,6.8,-16.0,39.3,0.16,28,2.5
sniper,1.4,1.4,21.0,7.0,5,1.39,11.0,-26.2,39.3,0.18,28,2.5
sniper,1.4,1.4,21.0,7.0,7,1.38,15.0,-36.2,39.3,0.21,28,2.5
sniper,1.4,1.4,21.0,7.0,10,1.36,20.4,-50.6,39.3,0.25,28,2.5
sniper,1.4,1.4,21.0,7.0,15,1.33,27.9,-73.2,39.3,0.33,28,2.5
sniper,1.4,1.4,21.0,7.0,20,1.29,33.2,-94.1,39.3,0.39,28,2.5
scalp,0.6,0.6,4.8,1.8,3,2.85,1730.5,-15.5,55.4,1.54,1285,1.1
scalp,0.6,0.6,4.8,1.8,5,2.83,3819.5,-20.5,55.4,1.58,1285,1.1
scalp,0.6,0.6,4.8,1.8,7,2.78,5910.2,-26.6,55.4,1.52,1285,1.1
scalp,0.6,0.6,4.8,1.8,10,2.79,9050.3,-26.4,55.4,1.49,1285,1.1
scalp,0.6,0.6,4.8,1.8,15,2.83,14275.3,-34.4,55.4,1.44,1285,1.1
scalp,0.6,0.6,4.8,1.8,20,2.84,19493.5,-34.0,55.4,1.42,1285,1.1
scalp,0.6,0.8,4.8,2.4,3,2.22,1274.9,-20.7,55.8,1.27,1284,1.1
scalp,0.6,0.8,4.8,2.4,5,2.27,3061.4,-22.6,55.8,1.41,1284,1.1
scalp,0.6,0.8,4.8,2.4,7,2.2,4851.8,-26.6,55.8,1.4,1284,1.1
scalp,0.6,0.8,4.8,2.4,10,2.19,7538.9,-27.4,55.8,1.37,1284,1.1
scalp,0.6,0.8,4.8,2.4,15,2.22,12006.9,-35.1,55.8,1.35,1284,1.1
scalp,0.6,0.8,4.8,2.4,20,2.24,16469.0,-36.4,55.8,1.34,1284,1.1
scalp,0.6,1.0,4.8,3.0,3,1.89,931.2,-27.5,57.0,1.07,1280,1.1
scalp,0.6,1.0,4.8,3.0,5,1.95,2489.2,-23.0,57.0,1.29,1280,1.1
scalp,0.6,1.0,4.8,3.0,7,1.92,4040.5,-26.6,57.0,1.29,1280,1.1
scalp,0.6,1.0,4.8,3.0,10,1.88,6378.1,-34.2,57.0,1.26,1280,1.1
scalp,0.6,1.0,4.8,3.0,15,1.89,10290.0,-35.4,57.0,1.27,1280,1.1
scalp,0.6,1.0,4.8,3.0,20,1.91,14180.5,-46.5,57.0,1.25,1280,1.1
scalp,0.6,1.2,4.8,3.6,3,1.67,632.9,-28.1,58.1,0.94,1271,1.1
scalp,0.6,1.2,4.8,3.6,5,1.71,1913.9,-23.5,58.1,1.15,1271,1.1
scalp,0.6,1.2,4.8,3.6,7,1.73,3236.1,-31.9,58.1,1.18,1271,1.1
scalp,0.6,1.2,4.8,3.6,10,1.68,5218.2,-38.1,58.1,1.18,1271,1.1
scalp,0.6,1.2,4.8,3.6,15,1.66,8561.9,-41.3,58.1,1.19,1271,1.1
scalp,0.6,1.2,4.8,3.6,20,1.67,11881.7,-47.2,58.1,1.21,1271,1.1
scalp,0.6,1.4,4.8,4.2,3,1.48,407.3,-28.3,58.6,0.8,1267,1.1
scalp,0.6,1.4,4.8,4.2,5,1.48,1287.1,-33.6,58.6,0.96,1267,1.1
scalp,0.6,1.4,4.8,4.2,7,1.52,2359.7,-32.4,58.6,1.07,1267,1.1
scalp,0.6,1.4,4.8,4.2,10,1.52,3952.1,-44.6,58.6,1.09,1267,1.1
scalp,0.6,1.4,4.8,4.2,15,1.48,6650.2,-54.8,58.6,1.14,1267,1.1
scalp,0.6,1.4,4.8,4.2,20,1.48,9395.4,-48.9,58.6,1.17,1267,1.1
scalp,0.8,0.6,6.4,1.8,3,3.18,2544.3,-13.2,50.2,1.91,1276,1.1
scalp,0.8,0.6,6.4,1.8,5,3.09,5178.4,-20.2,50.2,1.83,1276,1.1
scalp,0.8,0.6,6.4,1.8,7,3.06,7811.5,-20.7,50.2,1.73,1276,1.1
scalp,0.8,0.6,6.4,1.8,10,3.08,11761.9,-24.6,50.2,1.65,1276,1.1
scalp,0.8,0.6,6.4,1.8,15,3.11,18341.1,-26.2,50.2,1.61,1276,1.1
scalp,0.8,0.6,6.4,1.8,20,3.12,24910.5,-34.0,50.2,1.52,1276,1.1
scalp,0.8,0.8,6.4,2.4,3,2.48,2032.6,-13.2,50.6,1.69,1275,1.1
scalp,0.8,0.8,6.4,2.4,5,2.45,4323.5,-20.2,50.6,1.66,1275,1.1
scalp,0.8,0.8,6.4,2.4,7,2.42,6614.6,-26.2,50.6,1.57,1275,1.1
scalp,0.8,0.8,6.4,2.4,10,2.41,10059.1,-27.9,50.6,1.53,1275,1.1
scalp,0.8,0.8,6.4,2.4,15,2.44,15788.2,-33.4,50.6,1.46,1275,1.1
scalp,0.8,0.8,6.4,2.4,20,2.45,21501.1,-36.4,50.6,1.44,1275,1.1
scalp,0.8,1.0,6.4,3.0,3,2.08,1618.1,-16.5,51.7,1.47,1270,1.1
scalp,0.8,1.0,6.4,3.0,5,2.11,3631.5,-20.2,51.7,1.52,1270,1.1
scalp,0.8,1.0,6.4,3.0,7,2.06,5648.3,-26.2,51.7,1.48,1270,1.1
scalp,0.8,1.0,6.4,3.0,10,2.05,8675.1,-28.1,51.7,1.41,1270,1.1
scalp,0.8,1.0,6.4,3.0,15,2.06,13710.4,-34.3,51.7,1.38,1270,1.1
scalp,0.8,1.0,6.4,3.0,20,2.07,18731.5,-38.7,51.7,1.36,1270,1.1
scalp,0.8,1.2,6.4,3.6,3,1.81,1222.1,-21.5,52.8,1.24,1260,1.2
scalp,0.8,1.2,6.4,3.6,5,1.86,2977.7,-21.2,52.8,1.39,1260,1.2
scalp,0.8,1.2,6.4,3.6,7,1.83,4725.5,-26.2,52.8,1.37,1260,1.2
scalp,0.8,1.2,6.4,3.6,10,1.81,7343.3,-33.6,52.8,1.3,1260,1.2
